Operator,Shape,Operand1,Operand2,Operand3,Operand4,Operand5,Operand6,Operand7,Operand8
TOPO,ExclusiveThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_subnet.id == String
TOPO,ConflictChildThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_subnet.id == String
TOPO,ExclusiveThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_public_ip.PLACEHOLDER == String,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_public_ip.id == String
TOPO,ConflictChildThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_public_ip.PLACEHOLDER == String,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_public_ip.id == String
TOPO,ExclusiveThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String,azurerm_application_gateway.frontend_ip_configuration.1.subnet_id == String,azurerm_subnet.id == String
TOPO,ConflictChildThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String,azurerm_application_gateway.frontend_ip_configuration.1.subnet_id == String,azurerm_subnet.id == String
TOPO,ExclusiveThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String
TOPO,ConflictChildThenReference,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String
