Operator,Shape,Operand1,Operand2,Operand3,Operand4,Operand5,Operand6,Operand7,Operand8
TOPO,ReferenceThenConflictChild,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String
TOPO,ReferenceThenExclusive,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_public_ip.id == String,azurerm_application_gateway.PLACEHOLDER == String,azurerm_public_ip.PLACEHOLDER == String
TOPO,ReferenceThenBranch,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_public_ip.id == String,azurerm_application_gateway.resource_group_name == String,azurerm_public_ip.resource_group_name == String,azurerm_resource_group.name == String,azurerm_resource_group.name == String
TOPO,ReferenceThenBranch,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_application_gateway.resource_group_name == String,azurerm_subnet.resource_group_name == String,azurerm_resource_group.name == String,azurerm_resource_group.name == String
TOPO,ReferenceThenBranch,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_application_gateway.resource_group_name == String,azurerm_subnet.resource_group_name == String,azurerm_resource_group.name == String,azurerm_resource_group.name == String
TOPO,ReferenceThenAssociate,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_subnet.id == String
TOPO,AssociateThenBranch,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_subnet.id == String,azurerm_subnet.resource_group_name == String,azurerm_subnet.resource_group_name == String,azurerm_resource_group.name == String,azurerm_resource_group.name == String
TOPO,ReferenceThenConflictChild,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_public_ip.id == String,azurerm_application_gateway.PLACEHOLDER == String,azurerm_public_ip.PLACEHOLDER == String
TOPO,AssociateThenBranch,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_subnet.id == String,azurerm_subnet.virtual_network_name == String,azurerm_subnet.virtual_network_name == String,azurerm_virtual_network.name == String,azurerm_virtual_network.name == String
TOPO,AssociateThenBranch,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_public_ip.id == String,azurerm_subnet.id == String,azurerm_public_ip.resource_group_name == String,azurerm_subnet.resource_group_name == String,azurerm_resource_group.name == String,azurerm_resource_group.name == String
TOPO,ReferenceThenConflictChild,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String
TOPO,AssociateThenBranch,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_public_ip.id == String,azurerm_subnet.id == String,azurerm_public_ip.resource_group_name == String,azurerm_subnet.resource_group_name == String,azurerm_resource_group.name == String,azurerm_resource_group.name == String
TOPO,ReferenceThenExclusive,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_application_gateway.PLACEHOLDER == String,azurerm_subnet.PLACEHOLDER == String
TOPO,AncestorReferenceThenBranch,azurerm_application_gateway.PLACEHOLDER == String,azurerm_virtual_network.PLACEHOLDER == String,azurerm_application_gateway.resource_group_name == String,azurerm_virtual_network.resource_group_name == String,azurerm_resource_group.name == String,azurerm_resource_group.name == String
TOPO,ReferenceThenAssociate,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_public_ip.id == String,azurerm_application_gateway.frontend_ip_configuration.0.public_ip_address_id == String,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_public_ip.id == String,azurerm_subnet.id == String
TOPO,ReferenceThenAssociate,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_application_gateway.gateway_ip_configuration.0.subnet_id == String,azurerm_application_gateway.private_link_configuration.0.ip_configuration.0.subnet_id == String,azurerm_subnet.id == String,azurerm_subnet.id == String
